Order No,Time from pickup to arrival
Order_No_17504,1497.5433750450682
Order_No_399,798.796005882685
Order_No_13027,2628.795828732451
Order_No_7193,1681.4956619082823
Order_No_1115,798.796005882685
Order_No_14790,2467.338666864748
Order_No_27724,2255.1769481659967
Order_No_15235,3345.6861591877114
Order_No_24075,1907.1879056667644
Order_No_18672,2141.730103526224
Order_No_7833,860.820708423676
Order_No_9084,1497.5433750450682
Order_No_11596,798.796005882685
Order_No_10977,1681.4956619082823
Order_No_7261,2255.1769481659967
Order_No_380,860.820708423676
Order_No_17369,2467.338666864748
Order_No_22984,1637.9364266939724
Order_No_21905,2141.730103526224
Order_No_15515,498.31110655555744
Order_No_15426,798.796005882685
Order_No_6549,2141.730103526224
Order_No_15238,1584.965293379055
Order_No_2433,2467.338666864748
Order_No_18083,1943.693063597081
Order_No_9621,1140.7906560643385
Order_No_8499,1954.670488713925
Order_No_9073,1584.965293379055
Order_No_12853,2467.338666864748
Order_No_23266,2312.468287878481
Order_No_14405,1907.1879056667644
Order_No_18499,798.796005882685
Order_No_23493,1404.9538532225324
Order_No_7079,1954.670488713925
Order_No_4182,1140.7906560643385
Order_No_25009,1404.9538532225324
Order_No_8196,1140.7906560643385
Order_No_2274,1404.9538532225324
Order_No_26935,1943.693063597081
Order_No_1237,1943.693063597081
Order_No_8924,3237.456531990905
Order_No_26255,1140.7906560643385
Order_No_20995,1907.1879056667644
Order_No_22833,1584.965293379055
Order_No_7180,1140.7906560643385
Order_No_9866,1404.9538532225324
Order_No_26778,595.3626455109278
Order_No_22857,1681.4956619082823
Order_No_22660,1140.7906560643385
Order_No_14475,1259.0170789671545
Order_No_14799,3119.4424336148345
Order_No_12813,798.796005882685
Order_No_7786,595.3626455109278
Order_No_15245,1497.5433750450682
Order_No_25049,860.820708423676
Order_No_23161,2255.1769481659967
Order_No_16300,1140.7906560643385
Order_No_24973,1637.9364266939724
Order_No_13485,1497.5433750450682
Order_No_21191,1497.5433750450682
Order_No_1929,2255.1769481659967
Order_No_8098,2255.1769481659967
Order_No_5939,1954.670488713925
Order_No_13578,1584.965293379055
Order_No_7347,2312.468287878481
Order_No_3494,1404.9538532225324
Order_No_19007,860.820708423676
Order_No_9769,1259.0170789671545
Order_No_26436,1907.1879056667644
Order_No_25480,860.820708423676
Order_No_23237,1140.7906560643385
Order_No_20579,1497.5433750450682
Order_No_28243,1497.5433750450682
Order_No_2832,595.3626455109278
Order_No_3870,1140.7906560643385
Order_No_17832,2467.338666864748
Order_No_5740,1497.5433750450682
Order_No_17103,1404.9538532225324
Order_No_27825,1497.5433750450682
Order_No_13786,3484.12393915888
Order_No_24974,860.820708423676
Order_No_11769,595.3626455109278
Order_No_18513,798.796005882685
Order_No_1776,798.796005882685
Order_No_23230,798.796005882685
Order_No_7645,1637.9364266939724
Order_No_10130,1943.693063597081
Order_No_19147,860.820708423676
Order_No_27116,1497.5433750450682
Order_No_21929,1907.1879056667644
Order_No_21672,1943.693063597081
Order_No_14929,1637.9364266939724
Order_No_11808,2312.468287878481
Order_No_26156,1943.693063597081
Order_No_6908,1404.9538532225324
Order_No_19807,798.796005882685
Order_No_12880,1259.0170789671545
Order_No_1547,2255.1769481659967
Order_No_10387,860.820708423676
Order_No_20876,860.820708423676
Order_No_8864,1404.9538532225324
Order_No_23664,798.796005882685
Order_No_12351,2141.730103526224
Order_No_21917,1681.4956619082823
Order_No_11517,798.796005882685
Order_No_25755,1943.693063597081
Order_No_1924,798.796005882685
Order_No_10052,860.820708423676
Order_No_15623,1140.7906560643385
Order_No_5801,2584.444225239935
Order_No_1677,1681.4956619082823
Order_No_14791,1637.9364266939724
Order_No_10311,1907.1879056667644
Order_No_9095,1259.0170789671545
Order_No_20212,1584.965293379055
Order_No_4631,1497.5433750450682
Order_No_27983,860.820708423676
Order_No_23690,1497.5433750450682
Order_No_9896,1404.9538532225324
Order_No_6419,1497.5433750450682
Order_No_27099,2141.730103526224
Order_No_27128,1259.0170789671545
Order_No_8329,1681.4956619082823
Order_No_25476,1140.7906560643385
Order_No_25575,2584.444225239935
Order_No_27199,1954.670488713925
Order_No_6579,2141.730103526224
Order_No_26967,1907.1879056667644
Order_No_11280,498.31110655555744
Order_No_10660,1404.9538532225324
Order_No_20723,1497.5433750450682
Order_No_16228,1404.9538532225324
Order_No_3188,1584.965293379055
Order_No_867,1404.9538532225324
Order_No_18462,1497.5433750450682
Order_No_20644,2141.730103526224
Order_No_22927,595.3626455109278
Order_No_27202,1907.1879056667644
Order_No_12583,1497.5433750450682
Order_No_9729,1637.9364266939724
Order_No_3328,1681.4956619082823
Order_No_8953,2780.006870211746
Order_No_3074,1497.5433750450682
Order_No_20197,1681.4956619082823
Order_No_17047,1943.693063597081
Order_No_25090,798.796005882685
Order_No_21314,1584.965293379055
Order_No_10722,1584.965293379055
Order_No_15717,1907.1879056667644
Order_No_23711,3119.4424336148345
Order_No_21659,1907.1879056667644
Order_No_20441,1497.5433750450682
Order_No_24581,1943.693063597081
Order_No_6179,1584.965293379055
Order_No_20815,860.820708423676
Order_No_2344,1954.670488713925
Order_No_12902,1681.4956619082823
Order_No_135,1140.7906560643385
Order_No_26580,2312.468287878481
Order_No_1751,1140.7906560643385
Order_No_9709,1584.965293379055
Order_No_2501,1259.0170789671545
Order_No_17871,860.820708423676
Order_No_21452,1140.7906560643385
Order_No_7297,1681.4956619082823
Order_No_20542,1404.9538532225324
Order_No_1513,1259.0170789671545
Order_No_21071,1681.4956619082823
Order_No_24692,2997.7017061657116
Order_No_4871,1907.1879056667644
Order_No_7987,1637.9364266939724
Order_No_4878,1259.0170789671545
Order_No_26159,1954.670488713925
Order_No_13162,1584.965293379055
Order_No_519,2312.468287878481
Order_No_21050,798.796005882685
Order_No_17446,1584.965293379055
Order_No_9092,1404.9538532225324
Order_No_16340,1681.4956619082823
Order_No_21913,1497.5433750450682
Order_No_23243,1497.5433750450682
Order_No_23589,1140.7906560643385
Order_No_11532,860.820708423676
Order_No_21139,1140.7906560643385
Order_No_15387,1497.5433750450682
Order_No_5735,498.31110655555744
Order_No_1905,1954.670488713925
Order_No_27442,798.796005882685
Order_No_3439,1907.1879056667644
Order_No_2544,1404.9538532225324
Order_No_11152,1584.965293379055
Order_No_27198,2467.338666864748
Order_No_19472,1140.7906560643385
Order_No_13493,1140.7906560643385
Order_No_26088,1259.0170789671545
Order_No_10716,860.820708423676
Order_No_11549,860.820708423676
Order_No_3190,1259.0170789671545
Order_No_16876,1943.693063597081
Order_No_16581,4319.716666666667
Order_No_15873,1907.1879056667644
Order_No_16172,1681.4956619082823
Order_No_3225,3100.5507548640676
Order_No_17034,860.820708423676
Order_No_8072,1943.693063597081
Order_No_6325,1140.7906560643385
Order_No_16052,1584.965293379055
Order_No_4548,798.796005882685
Order_No_14533,595.3626455109278
Order_No_1047,1637.9364266939724
Order_No_17723,595.3626455109278
Order_No_6384,498.31110655555744
Order_No_3254,2780.006870211746
Order_No_1550,595.3626455109278
Order_No_5515,1907.1879056667644
Order_No_25797,1584.965293379055
Order_No_7796,1140.7906560643385
Order_No_27018,2467.338666864748
Order_No_153,798.796005882685
Order_No_16842,798.796005882685
Order_No_24311,1681.4956619082823
Order_No_21793,1259.0170789671545
Order_No_15812,1907.1879056667644
Order_No_26485,1681.4956619082823
Order_No_4556,1259.0170789671545
Order_No_23866,1404.9538532225324
Order_No_13417,2141.730103526224
Order_No_665,2579.4766761217825
Order_No_24545,1681.4956619082823
Order_No_18576,3681.988639138639
Order_No_25287,1404.9538532225324
Order_No_26576,1954.670488713925
Order_No_17256,1259.0170789671545
Order_No_20509,1954.670488713925
Order_No_17571,2255.1769481659967
Order_No_15252,1637.9364266939724
Order_No_9281,1404.9538532225324
Order_No_3262,1943.693063597081
Order_No_2862,1259.0170789671545
Order_No_15958,860.820708423676
Order_No_20407,1497.5433750450682
Order_No_15905,1497.5433750450682
Order_No_12253,1497.5433750450682
Order_No_12165,1140.7906560643385
Order_No_13898,1140.7906560643385
Order_No_11610,1681.4956619082823
Order_No_24236,1497.5433750450682
Order_No_25686,798.796005882685
Order_No_14275,1259.0170789671545
Order_No_13650,1140.7906560643385
Order_No_13988,498.31110655555744
Order_No_19222,1681.4956619082823
Order_No_8101,1681.4956619082823
Order_No_16333,2255.1769481659967
Order_No_20627,1681.4956619082823
Order_No_12632,1954.670488713925
Order_No_21619,1943.693063597081
Order_No_3357,1497.5433750450682
Order_No_12786,1497.5433750450682
Order_No_8308,1140.7906560643385
Order_No_22219,1681.4956619082823
Order_No_425,860.820708423676
Order_No_26354,1259.0170789671545
Order_No_896,1140.7906560643385
Order_No_11186,860.820708423676
Order_No_14327,1907.1879056667644
Order_No_437,1404.9538532225324
Order_No_1589,1584.965293379055
Order_No_2123,1497.5433750450682
Order_No_19098,1907.1879056667644
Order_No_23303,1404.9538532225324
Order_No_27684,1497.5433750450682
Order_No_14934,1497.5433750450682
Order_No_8441,2255.1769481659967
Order_No_21179,798.796005882685
Order_No_8065,1259.0170789671545
Order_No_468,1637.9364266939724
Order_No_5643,2467.338666864748
Order_No_6875,1259.0170789671545
Order_No_7690,595.3626455109278
Order_No_15253,1259.0170789671545
Order_No_26158,1259.0170789671545
Order_No_7184,1907.1879056667644
Order_No_7739,1584.965293379055
Order_No_18512,1497.5433750450682
Order_No_4411,1404.9538532225324
Order_No_11947,1637.9364266939724
Order_No_1417,595.3626455109278
Order_No_17665,2255.1769481659967
Order_No_19285,1140.7906560643385
Order_No_26308,1140.7906560643385
Order_No_3346,2312.468287878481
Order_No_4984,1943.693063597081
Order_No_3973,1637.9364266939724
Order_No_14674,1943.693063597081
Order_No_2824,1637.9364266939724
Order_No_12313,1404.9538532225324
Order_No_18473,860.820708423676
Order_No_25161,1404.9538532225324
Order_No_2575,2467.338666864748
Order_No_16388,1259.0170789671545
Order_No_22068,1637.9364266939724
Order_No_9208,1497.5433750450682
Order_No_22990,2255.1769481659967
Order_No_27988,2437.2701370328455
Order_No_19215,1140.7906560643385
Order_No_23724,1954.670488713925
Order_No_23391,1637.9364266939724
Order_No_19100,2437.2701370328455
Order_No_24122,2255.1769481659967
Order_No_25785,1943.693063597081
Order_No_1863,1943.693063597081
Order_No_26690,2997.7017061657116
Order_No_3189,2141.730103526224
Order_No_13585,1259.0170789671545
Order_No_27736,1404.9538532225324
Order_No_20985,1140.7906560643385
Order_No_14650,1140.7906560643385
Order_No_21115,595.3626455109278
Order_No_27557,2255.1769481659967
Order_No_21906,1497.5433750450682
Order_No_22384,1584.965293379055
Order_No_21003,1907.1879056667644
Order_No_14464,860.820708423676
Order_No_23829,1943.693063597081
Order_No_20218,1584.965293379055
Order_No_21009,2780.006870211746
Order_No_12703,1497.5433750450682
Order_No_11229,1907.1879056667644
Order_No_13987,1497.5433750450682
Order_No_9712,1140.7906560643385
Order_No_15445,1907.1879056667644
Order_No_9357,2584.444225239935
Order_No_6641,1140.7906560643385
Order_No_9329,1140.7906560643385
Order_No_24367,1907.1879056667644
Order_No_15988,3237.456531990905
Order_No_21290,498.31110655555744
Order_No_7323,1497.5433750450682
Order_No_2471,2141.730103526224
Order_No_5882,595.3626455109278
Order_No_10957,1140.7906560643385
Order_No_17248,1943.693063597081
Order_No_4755,1259.0170789671545
Order_No_19623,1584.965293379055
Order_No_9938,860.820708423676
Order_No_26495,1404.9538532225324
Order_No_20975,1259.0170789671545
Order_No_14295,1584.965293379055
Order_No_20580,1404.9538532225324
Order_No_22794,1140.7906560643385
Order_No_18333,1140.7906560643385
Order_No_17846,3237.456531990905
Order_No_16257,1404.9538532225324
Order_No_1443,1681.4956619082823
Order_No_11399,2467.338666864748
Order_No_9556,2312.468287878481
Order_No_12193,1943.693063597081
Order_No_19480,2437.2701370328455
Order_No_4977,1259.0170789671545
Order_No_14586,1259.0170789671545
Order_No_2467,1954.670488713925
Order_No_20524,1259.0170789671545
Order_No_21678,595.3626455109278
Order_No_9087,2312.468287878481
Order_No_296,1140.7906560643385
Order_No_2921,1404.9538532225324
Order_No_8321,1140.7906560643385
Order_No_15014,1404.9538532225324
Order_No_25269,1584.965293379055
Order_No_23934,1943.693063597081
Order_No_22632,1637.9364266939724
Order_No_11188,3237.456531990905
Order_No_16625,1404.9538532225324
Order_No_18759,2255.1769481659967
Order_No_11601,2467.338666864748
Order_No_5374,2312.468287878481
Order_No_23793,1140.7906560643385
Order_No_3220,2997.7017061657116
Order_No_13735,1404.9538532225324
Order_No_20650,1584.965293379055
Order_No_11935,2255.1769481659967
Order_No_18160,2141.730103526224
Order_No_28005,1497.5433750450682
Order_No_17016,1259.0170789671545
Order_No_1366,1907.1879056667644
Order_No_14378,860.820708423676
Order_No_22021,1681.4956619082823
Order_No_18105,1637.9364266939724
Order_No_15108,1259.0170789671545
Order_No_21570,2255.1769481659967
Order_No_8701,1497.5433750450682
Order_No_14006,1140.7906560643385
Order_No_9266,1954.670488713925
Order_No_9731,1497.5433750450682
Order_No_1450,860.820708423676
Order_No_15899,798.796005882685
Order_No_13058,2141.730103526224
Order_No_49,1681.4956619082823
Order_No_24843,1637.9364266939724
Order_No_10691,1637.9364266939724
Order_No_24401,2997.7017061657116
Order_No_9570,1259.0170789671545
Order_No_4511,1140.7906560643385
Order_No_15911,2141.730103526224
Order_No_17096,1681.4956619082823
Order_No_13729,1907.1879056667644
Order_No_22076,1140.7906560643385
Order_No_13489,1259.0170789671545
Order_No_15868,1404.9538532225324
Order_No_21770,1497.5433750450682
Order_No_12416,1943.693063597081
Order_No_9183,1637.9364266939724
Order_No_2002,1907.1879056667644
Order_No_27547,1584.965293379055
Order_No_24709,1404.9538532225324
Order_No_10104,1584.965293379055
Order_No_6973,860.820708423676
Order_No_12058,1681.4956619082823
Order_No_19895,1584.965293379055
Order_No_24466,1259.0170789671545
Order_No_18247,1497.5433750450682
Order_No_26025,1584.965293379055
Order_No_24171,1404.9538532225324
Order_No_3264,2997.7017061657116
Order_No_19825,1259.0170789671545
Order_No_5111,1497.5433750450682
Order_No_5595,1584.965293379055
Order_No_24374,1497.5433750450682
Order_No_11745,2141.730103526224
Order_No_5678,3119.4424336148345
Order_No_12683,1954.670488713925
Order_No_19910,1954.670488713925
Order_No_15837,1907.1879056667644
Order_No_17893,2467.338666864748
Order_No_20919,1404.9538532225324
Order_No_15411,1584.965293379055
Order_No_2192,1140.7906560643385
Order_No_15246,595.3626455109278
Order_No_25189,1954.670488713925
Order_No_20372,2579.4766761217825
Order_No_25134,498.31110655555744
Order_No_19460,1954.670488713925
Order_No_15260,2141.730103526224
Order_No_13191,2141.730103526224
Order_No_9671,595.3626455109278
Order_No_5803,1497.5433750450682
Order_No_26244,1943.693063597081
Order_No_16887,1140.7906560643385
Order_No_25769,2141.730103526224
Order_No_21533,2255.1769481659967
Order_No_7294,1259.0170789671545
Order_No_2241,798.796005882685
Order_No_19883,860.820708423676
Order_No_9893,1584.965293379055
Order_No_12495,1681.4956619082823
Order_No_9828,1497.5433750450682
Order_No_26757,1404.9538532225324
Order_No_1295,1954.670488713925
Order_No_7930,1681.4956619082823
Order_No_4241,798.796005882685
Order_No_19099,1907.1879056667644
Order_No_22896,1584.965293379055
Order_No_14764,2141.730103526224
Order_No_16910,798.796005882685
Order_No_13303,1140.7906560643385
Order_No_838,1404.9538532225324
Order_No_2355,1681.4956619082823
Order_No_11381,2579.4766761217825
Order_No_1594,1943.693063597081
Order_No_9471,1404.9538532225324
Order_No_16504,2141.730103526224
Order_No_16163,1497.5433750450682
Order_No_18539,1637.9364266939724
Order_No_6286,1943.693063597081
Order_No_6122,1259.0170789671545
Order_No_20015,1259.0170789671545
Order_No_6667,2141.730103526224
Order_No_17865,1497.5433750450682
Order_No_18818,1907.1879056667644
Order_No_27112,860.820708423676
Order_No_26169,1259.0170789671545
Order_No_9614,2312.468287878481
Order_No_14010,1259.0170789671545
Order_No_3206,2579.4766761217825
Order_No_1843,1259.0170789671545
Order_No_2265,1140.7906560643385
Order_No_18179,1404.9538532225324
Order_No_24589,1497.5433750450682
Order_No_21840,1259.0170789671545
Order_No_13179,860.820708423676
Order_No_8793,1404.9538532225324
Order_No_23698,1497.5433750450682
Order_No_11305,1497.5433750450682
Order_No_22266,1497.5433750450682
Order_No_3386,1954.670488713925
Order_No_21656,1140.7906560643385
Order_No_24447,1497.5433750450682
Order_No_14736,2141.730103526224
Order_No_2769,1637.9364266939724
Order_No_26286,2579.4766761217825
Order_No_23425,860.820708423676
Order_No_2307,1259.0170789671545
Order_No_15847,1584.965293379055
Order_No_341,1681.4956619082823
Order_No_20121,1497.5433750450682
Order_No_23115,1681.4956619082823
Order_No_1019,2255.1769481659967
Order_No_9797,1954.670488713925
